DetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
1600,258,3,3,370.62,1111.86
1601,1214,18,4,233.15,932.6
1602,484,17,2,386.56,773.12
1603,873,24,8,82.31,658.48
1604,638,6,4,335.29,1341.16
1605,502,14,3,32.64,97.92
1606,1241,8,5,55.76,278.8
1607,585,19,8,444.21,3553.68
1608,1982,21,4,361.99,1447.96
1609,557,16,2,309.52,619.04
1610,1948,12,7,405.22,2836.54
1611,774,6,8,335.29,2682.32
1612,904,14,9,32.64,293.76
1613,1249,24,7,82.31,576.17
1614,1558,5,8,149.06,1192.48
1615,41,25,7,346.93,2428.51
1616,876,3,5,370.62,1853.1
1617,1219,18,3,233.15,699.45
1618,1133,24,3,82.31,246.93
1619,527,13,8,82.2,657.6
1620,627,15,5,492.13,2460.65
1621,769,18,10,233.15,2331.5
1622,985,3,6,370.62,2223.72
1623,280,23,8,205.83,1646.64
1624,401,5,4,149.06,596.24
1625,9,1,9,398.93,3590.37
1626,1496,24,6,82.31,493.86
1627,1007,13,7,82.2,575.4
1628,1926,13,6,82.2,493.2
1629,787,16,5,309.52,1547.6
1630,1313,19,2,444.21,888.42
1631,838,2,2,480.32,960.64
1632,789,19,3,444.21,1332.63
1633,398,25,7,346.93,2428.51
1634,1961,9,6,476.48,2858.88
1635,1044,23,8,205.83,1646.64
1636,1301,23,6,205.83,1234.98
1637,1427,2,7,480.32,3362.24
1638,1898,14,4,32.64,130.56
1639,497,16,1,309.52,309.52
1640,1888,12,1,405.22,405.22
1641,1429,22,3,198.15,594.45
1642,536,20,8,292.08,2336.64
1643,1934,22,3,198.15,594.45
1644,521,8,10,55.76,557.6
1645,1185,22,3,198.15,594.45
1646,26,4,2,332.84,665.68
1647,1320,23,7,205.83,1440.81
1648,815,23,10,205.83,2058.3
1649,1996,3,9,370.62,3335.58
1650,1864,7,7,313.44,2194.08
1651,340,14,5,32.64,163.2
1652,1417,10,9,125.09,1125.81
1653,1982,18,7,233.15,1632.05
1654,1201,10,7,125.09,875.63
1655,1542,24,2,82.31,164.62
1656,224,21,10,361.99,3619.9
1657,1591,12,3,405.22,1215.66
1658,551,24,4,82.31,329.24
1659,1905,24,7,82.31,576.17
1660,1432,10,1,125.09,125.09
1661,345,16,1,309.52,309.52
1662,199,3,7,370.62,2594.34
1663,1076,14,5,32.64,163.2
1664,1502,14,3,32.64,97.92
1665,362,12,3,405.22,1215.66
1666,1442,5,4,149.06,596.24
1667,997,6,9,335.29,3017.61
1668,1943,4,8,332.84,2662.72
1669,1162,7,3,313.44,940.32
1670,412,2,3,480.32,1440.96
1671,1658,25,4,346.93,1387.72
1672,532,14,8,32.64,261.12
1673,1284,20,2,292.08,584.16
1674,1779,21,3,361.99,1085.97
1675,164,10,2,125.09,250.18
1676,774,4,5,332.84,1664.2
1677,132,11,1,162.11,162.11
1678,1200,8,8,55.76,446.08
1679,994,22,2,198.15,396.3
1680,20,2,5,480.32,2401.6
1681,1540,1,10,398.93,3989.3
1682,1617,2,2,480.32,960.64
1683,433,17,1,386.56,386.56
1684,770,20,9,292.08,2628.72
1685,1971,25,5,346.93,1734.65
1686,1909,16,8,309.52,2476.16
1687,1551,11,10,162.11,1621.1
1688,880,11,6,162.11,972.66
1689,1397,11,6,162.11,972.66
1690,1673,8,6,55.76,334.56
1691,1363,13,7,82.2,575.4
1692,1251,2,6,480.32,2881.92
1693,1789,11,2,162.11,324.22
1694,7,15,7,492.13,3444.91
1695,1486,5,1,149.06,149.06
1696,1233,4,9,332.84,2995.56
1697,573,23,4,205.83,823.32
1698,755,15,10,492.13,4921.3
1699,1406,22,8,198.15,1585.2
1700,1055,14,4,32.64,130.56
1701,7,21,6,361.99,2171.94
1702,35,21,6,361.99,2171.94
1703,1789,2,6,480.32,2881.92
1704,1389,15,4,492.13,1968.52
1705,1243,16,7,309.52,2166.64
1706,1514,20,2,292.08,584.16
1707,714,14,8,32.64,261.12
1708,1349,23,2,205.83,411.66
1709,1504,13,5,82.2,411.0
1710,1244,7,3,313.44,940.32
1711,1782,17,10,386.56,3865.6
1712,1608,23,9,205.83,1852.47
1713,66,5,8,149.06,1192.48
1714,1632,3,5,370.62,1853.1
1715,1705,22,9,198.15,1783.35
1716,1792,15,3,492.13,1476.39
1717,1836,15,2,492.13,984.26
1718,988,22,9,198.15,1783.35
1719,494,8,4,55.76,223.04
1720,350,25,2,346.93,693.86
1721,217,14,1,32.64,32.64
1722,329,11,7,162.11,1134.77
1723,1570,9,4,476.48,1905.92
1724,1473,9,8,476.48,3811.84
1725,1949,22,2,198.15,396.3
1726,1363,5,9,149.06,1341.54
1727,1298,24,8,82.31,658.48
1728,186,23,6,205.83,1234.98
1729,1786,8,10,55.76,557.6
1730,1570,20,2,292.08,584.16
1731,1319,11,7,162.11,1134.77
1732,1865,23,7,205.83,1440.81
1733,1340,21,9,361.99,3257.91
1734,1979,14,4,32.64,130.56
1735,458,9,2,476.48,952.96
1736,596,3,2,370.62,741.24
1737,183,11,10,162.11,1621.1
1738,1920,7,2,313.44,626.88
1739,1174,12,3,405.22,1215.66
1740,1748,11,7,162.11,1134.77
1741,1182,24,1,82.31,82.31
1742,637,2,10,480.32,4803.2
1743,1097,7,7,313.44,2194.08
1744,868,11,6,162.11,972.66
1745,1634,22,3,198.15,594.45
1746,1065,22,10,198.15,1981.5
1747,1210,8,2,55.76,111.52
1748,810,1,9,398.93,3590.37
1749,1746,15,6,492.13,2952.78
1750,297,10,4,125.09,500.36
1751,1024,22,8,198.15,1585.2
1752,302,20,5,292.08,1460.4
1753,299,24,1,82.31,82.31
1754,1227,11,5,162.11,810.55
1755,1029,23,2,205.83,411.66
1756,561,23,10,205.83,2058.3
1757,980,21,4,361.99,1447.96
1758,1014,10,7,125.09,875.63
1759,121,11,3,162.11,486.33
1760,1696,23,4,205.83,823.32
1761,1737,24,4,82.31,329.24
1762,1435,24,1,82.31,82.31
1763,1891,25,3,346.93,1040.79
1764,1755,16,7,309.52,2166.64
1765,613,22,3,198.15,594.45
1766,45,18,7,233.15,1632.05
1767,692,14,8,32.64,261.12
1768,714,25,7,346.93,2428.51
1769,801,3,9,370.62,3335.58
1770,1489,10,5,125.09,625.45
1771,1427,7,9,313.44,2820.96
1772,807,4,3,332.84,998.52
1773,663,25,10,346.93,3469.3
1774,1774,2,5,480.32,2401.6
1775,938,21,3,361.99,1085.97
1776,1183,5,8,149.06,1192.48
1777,1426,16,5,309.52,1547.6
1778,1838,5,4,149.06,596.24
1779,447,24,4,82.31,329.24
1780,1506,21,1,361.99,361.99
1781,742,24,10,82.31,823.1
1782,209,22,3,198.15,594.45
1783,772,14,3,32.64,97.92
1784,1897,2,2,480.32,960.64
1785,729,16,3,309.52,928.56
1786,1936,2,2,480.32,960.64
1787,1056,21,6,361.99,2171.94
1788,1216,14,3,32.64,97.92
1789,1285,24,7,82.31,576.17
1790,502,2,2,480.32,960.64
1791,494,13,8,82.2,657.6
1792,620,23,10,205.83,2058.3
1793,1955,6,7,335.29,2347.03
1794,1589,23,2,205.83,411.66
1795,1593,15,7,492.13,3444.91
1796,564,21,8,361.99,2895.92
1797,753,1,2,398.93,797.86
1798,239,3,2,370.62,741.24
1799,1002,21,9,361.99,3257.91
1800,461,1,10,398.93,3989.3
1801,1174,19,8,444.21,3553.68
1802,561,23,2,205.83,411.66
1803,1627,19,3,444.21,1332.63
1804,787,16,7,309.52,2166.64
1805,612,19,3,444.21,1332.63
1806,204,11,2,162.11,324.22
1807,1462,18,3,233.15,699.45
1808,831,23,1,205.83,205.83
1809,807,18,9,233.15,2098.35
1810,1605,17,8,386.56,3092.48
1811,131,17,10,386.56,3865.6
1812,1104,23,2,205.83,411.66
1813,1544,25,4,346.93,1387.72
1814,1978,22,2,198.15,396.3
1815,371,20,3,292.08,876.24
1816,11,18,8,233.15,1865.2
1817,1640,11,2,162.11,324.22
1818,81,5,10,149.06,1490.6
1819,423,21,3,361.99,1085.97
1820,180,18,5,233.15,1165.75
1821,1744,25,1,346.93,346.93
1822,174,4,9,332.84,2995.56
1823,612,12,9,405.22,3646.98
1824,352,14,1,32.64,32.64
1825,509,10,1,125.09,125.09
1826,1938,17,5,386.56,1932.8
1827,1350,18,8,233.15,1865.2
1828,287,19,8,444.21,3553.68
1829,1424,11,9,162.11,1458.99
1830,1866,12,10,405.22,4052.2
1831,1103,17,4,386.56,1546.24
1832,1409,4,1,332.84,332.84
1833,486,2,4,480.32,1921.28
1834,291,10,4,125.09,500.36
1835,1961,5,10,149.06,1490.6
1836,1131,7,10,313.44,3134.4
1837,736,9,3,476.48,1429.44
1838,1494,20,7,292.08,2044.56
1839,153,18,5,233.15,1165.75
1840,534,13,3,82.2,246.6
1841,820,15,2,492.13,984.26
1842,1935,9,7,476.48,3335.36
1843,1926,23,3,205.83,617.49
1844,1098,7,2,313.44,626.88
1845,1290,24,5,82.31,411.55
1846,1297,23,4,205.83,823.32
1847,1464,12,10,405.22,4052.2
1848,1347,21,9,361.99,3257.91
1849,1239,6,7,335.29,2347.03
1850,1683,5,6,149.06,894.36
1851,1614,14,7,32.64,228.48
1852,54,20,4,292.08,1168.32
1853,159,9,2,476.48,952.96
1854,1089,4,9,332.84,2995.56
1855,834,3,6,370.62,2223.72
1856,1312,3,6,370.62,2223.72
1857,1863,11,5,162.11,810.55
1858,300,8,5,55.76,278.8
1859,21,4,7,332.84,2329.88
1860,1985,8,7,55.76,390.32
1861,1950,4,2,332.84,665.68
1862,360,17,5,386.56,1932.8
1863,1206,16,2,309.52,619.04
1864,1084,12,10,405.22,4052.2
1865,1773,10,9,125.09,1125.81
1866,556,20,2,292.08,584.16
1867,1837,2,3,480.32,1440.96
1868,652,25,7,346.93,2428.51
1869,371,12,9,405.22,3646.98
1870,1130,20,7,292.08,2044.56
1871,977,19,3,444.21,1332.63
1872,531,1,9,398.93,3590.37
1873,1461,5,3,149.06,447.18
1874,293,13,10,82.2,822.0
1875,1507,9,1,476.48,476.48
1876,1881,24,6,82.31,493.86
1877,1449,25,4,346.93,1387.72
1878,1389,20,7,292.08,2044.56
1879,1448,15,3,492.13,1476.39
1880,899,12,8,405.22,3241.76
1881,1029,10,5,125.09,625.45
1882,1951,14,9,32.64,293.76
1883,1929,23,4,205.83,823.32
1884,626,21,2,361.99,723.98
1885,1941,10,7,125.09,875.63
1886,1579,11,2,162.11,324.22
1887,1300,3,2,370.62,741.24
1888,1495,8,2,55.76,111.52
1889,339,19,1,444.21,444.21
1890,174,24,5,82.31,411.55
1891,1135,16,1,309.52,309.52
1892,1971,14,9,32.64,293.76
1893,1910,24,3,82.31,246.93
1894,983,16,9,309.52,2785.68
1895,1404,22,9,198.15,1783.35
1896,1430,4,7,332.84,2329.88
1897,29,20,4,292.08,1168.32
1898,1866,24,1,82.31,82.31
1899,1463,14,9,32.64,293.76
1900,1536,12,4,405.22,1620.88
1901,1514,22,9,198.15,1783.35
1902,1401,20,1,292.08,292.08
1903,1244,15,3,492.13,1476.39
1904,1382,25,9,346.93,3122.37
1905,1851,8,3,55.76,167.28
1906,154,12,3,405.22,1215.66
1907,1053,12,1,405.22,405.22
1908,866,16,7,309.52,2166.64
1909,350,12,2,405.22,810.44
1910,693,22,4,198.15,792.6
1911,1704,18,2,233.15,466.3
1912,595,10,8,125.09,1000.72
1913,602,9,4,476.48,1905.92
1914,5,24,10,82.31,823.1
1915,807,7,5,313.44,1567.2
1916,1903,21,9,361.99,3257.91
1917,1692,2,8,480.32,3842.56
1918,1828,20,8,292.08,2336.64
1919,118,12,1,405.22,405.22
1920,1261,15,6,492.13,2952.78
1921,612,12,2,405.22,810.44
1922,11,12,3,405.22,1215.66
1923,824,12,1,405.22,405.22
1924,208,14,8,32.64,261.12
1925,405,3,9,370.62,3335.58
1926,1054,5,7,149.06,1043.42
1927,254,16,1,309.52,309.52
1928,319,25,5,346.93,1734.65
1929,464,16,7,309.52,2166.64
1930,767,10,6,125.09,750.54
1931,878,6,9,335.29,3017.61
1932,1663,9,2,476.48,952.96
1933,899,22,8,198.15,1585.2
1934,332,5,6,149.06,894.36
1935,1531,14,1,32.64,32.64
1936,736,23,4,205.83,823.32
1937,227,7,5,313.44,1567.2
1938,83,5,7,149.06,1043.42
1939,863,24,6,82.31,493.86
1940,1846,2,3,480.32,1440.96
1941,1365,7,8,313.44,2507.52
1942,1966,22,5,198.15,990.75
1943,244,14,8,32.64,261.12
1944,1127,16,3,309.52,928.56
1945,666,25,7,346.93,2428.51
1946,1028,24,7,82.31,576.17
1947,270,4,2,332.84,665.68
1948,1624,1,3,398.93,1196.79
1949,319,12,9,405.22,3646.98
1950,28,25,4,346.93,1387.72
1951,107,22,6,198.15,1188.9
1952,880,20,1,292.08,292.08
1953,890,16,5,309.52,1547.6
1954,578,16,2,309.52,619.04
1955,1559,14,4,32.64,130.56
1956,1265,5,9,149.06,1341.54
1957,383,8,5,55.76,278.8
1958,1571,4,5,332.84,1664.2
1959,1436,8,7,55.76,390.32
1960,407,16,2,309.52,619.04
1961,1436,24,9,82.31,740.79
1962,1252,6,4,335.29,1341.16
1963,1751,19,3,444.21,1332.63
1964,470,4,3,332.84,998.52
1965,822,2,5,480.32,2401.6
1966,394,5,7,149.06,1043.42
1967,37,20,4,292.08,1168.32
1968,187,2,7,480.32,3362.24
1969,835,17,5,386.56,1932.8
1970,1434,21,4,361.99,1447.96
1971,455,11,7,162.11,1134.77
1972,982,2,9,480.32,4322.88
1973,875,21,1,361.99,361.99
1974,624,4,5,332.84,1664.2
1975,745,9,6,476.48,2858.88
1976,1458,14,4,32.64,130.56
1977,656,2,3,480.32,1440.96
1978,84,1,1,398.93,398.93
1979,1353,24,6,82.31,493.86
1980,435,10,8,125.09,1000.72
1981,574,20,2,292.08,584.16
1982,883,6,5,335.29,1676.45
1983,1943,16,6,309.52,1857.12
1984,685,10,2,125.09,250.18
1985,199,22,1,198.15,198.15
1986,1399,18,3,233.15,699.45
1987,679,12,6,405.22,2431.32
1988,1522,25,10,346.93,3469.3
1989,1084,20,6,292.08,1752.48
1990,488,21,5,361.99,1809.95
1991,431,19,7,444.21,3109.47
1992,179,4,3,332.84,998.52
1993,1290,24,10,82.31,823.1
1994,247,2,10,480.32,4803.2
1995,1984,21,4,361.99,1447.96
1996,396,23,8,205.83,1646.64
1997,1896,4,2,332.84,665.68
1998,1929,18,10,233.15,2331.5
1999,703,10,8,125.09,1000.72
2000,1559,7,9,313.44,2820.96
2001,1477,5,1,149.06,149.06
2002,262,7,7,313.44,2194.08
2003,1128,23,5,205.83,1029.15
2004,1826,25,9,346.93,3122.37
2005,1998,12,6,405.22,2431.32
2006,919,21,2,361.99,723.98
2007,1866,14,2,32.64,65.28
2008,989,14,9,32.64,293.76
2009,1908,17,1,386.56,386.56
2010,342,20,5,292.08,1460.4
2011,1427,5,5,149.06,745.3
2012,94,19,1,444.21,444.21
2013,1627,23,4,205.83,823.32
2014,1517,13,8,82.2,657.6
2015,1403,18,9,233.15,2098.35
2016,1990,3,3,370.62,1111.86
2017,897,25,9,346.93,3122.37
2018,787,18,7,233.15,1632.05
2019,821,20,5,292.08,1460.4
2020,424,6,1,335.29,335.29
2021,328,19,4,444.21,1776.84
2022,1213,23,1,205.83,205.83
2023,1801,17,8,386.56,3092.48
2024,1032,23,9,205.83,1852.47
2025,531,10,4,125.09,500.36
2026,607,23,5,205.83,1029.15
2027,1131,4,3,332.84,998.52
2028,459,2,9,480.32,4322.88
2029,488,10,1,125.09,125.09
2030,1310,5,5,149.06,745.3
2031,1900,5,5,149.06,745.3
2032,1789,2,4,480.32,1921.28
2033,1687,7,9,313.44,2820.96
2034,238,1,6,398.93,2393.58
2035,1296,20,6,292.08,1752.48
2036,665,3,9,370.62,3335.58
2037,541,24,3,82.31,246.93
2038,837,20,5,292.08,1460.4
2039,665,2,1,480.32,480.32
2040,1688,12,4,405.22,1620.88
2041,1497,9,3,476.48,1429.44
2042,525,1,9,398.93,3590.37
2043,1347,25,10,346.93,3469.3
2044,218,24,7,82.31,576.17
2045,1937,21,5,361.99,1809.95
2046,1782,21,10,361.99,3619.9
2047,1129,7,8,313.44,2507.52
2048,452,11,5,162.11,810.55
2049,418,19,7,444.21,3109.47
2050,319,15,4,492.13,1968.52
2051,1495,24,7,82.31,576.17
2052,755,5,8,149.06,1192.48
2053,192,16,3,309.52,928.56
2054,941,6,3,335.29,1005.87
2055,387,19,8,444.21,3553.68
2056,1932,24,3,82.31,246.93
2057,1327,10,1,125.09,125.09
2058,636,6,3,335.29,1005.87
2059,1675,13,10,82.2,822.0
2060,385,3,3,370.62,1111.86
2061,148,14,4,32.64,130.56
2062,932,21,7,361.99,2533.93
2063,206,24,9,82.31,740.79
2064,282,24,1,82.31,82.31
2065,1236,4,7,332.84,2329.88
2066,787,1,2,398.93,797.86
2067,1693,1,1,398.93,398.93
2068,271,8,2,55.76,111.52
2069,549,5,10,149.06,1490.6
2070,28,1,2,398.93,797.86
2071,1111,24,6,82.31,493.86
2072,1747,23,2,205.83,411.66
2073,415,5,8,149.06,1192.48
2074,1556,19,8,444.21,3553.68
2075,1671,6,5,335.29,1676.45
2076,680,16,3,309.52,928.56
2077,500,2,9,480.32,4322.88
2078,1418,9,9,476.48,4288.32
2079,253,1,1,398.93,398.93
2080,211,18,5,233.15,1165.75
2081,211,17,7,386.56,2705.92
2082,291,1,4,398.93,1595.72
2083,50,8,7,55.76,390.32
2084,790,5,6,149.06,894.36
2085,1343,10,4,125.09,500.36
2086,1888,22,7,198.15,1387.05
2087,1407,23,2,205.83,411.66
2088,1008,6,2,335.29,670.58
2089,460,4,5,332.84,1664.2
2090,732,3,10,370.62,3706.2
2091,684,4,6,332.84,1997.04
2092,1891,3,1,370.62,370.62
2093,1239,5,3,149.06,447.18
2094,878,17,6,386.56,2319.36
2095,1229,6,7,335.29,2347.03
2096,308,22,5,198.15,990.75
2097,1280,10,6,125.09,750.54
2098,1793,4,5,332.84,1664.2
2099,1877,16,6,309.52,1857.12
2100,1911,9,2,476.48,952.96
2101,1616,1,3,398.93,1196.79
2102,1593,21,3,361.99,1085.97
2103,656,5,7,149.06,1043.42
2104,915,24,8,82.31,658.48
2105,1669,3,2,370.62,741.24
2106,1184,14,5,32.64,163.2
2107,297,3,6,370.62,2223.72
2108,262,6,7,335.29,2347.03
2109,723,11,8,162.11,1296.88
2110,869,16,7,309.52,2166.64
2111,1233,21,6,361.99,2171.94
2112,284,21,4,361.99,1447.96
2113,785,14,9,32.64,293.76
2114,1019,18,9,233.15,2098.35
2115,1009,18,9,233.15,2098.35
2116,1683,8,7,55.76,390.32
2117,172,19,7,444.21,3109.47
2118,1080,19,4,444.21,1776.84
2119,1440,3,4,370.62,1482.48
2120,741,1,4,398.93,1595.72
2121,1743,1,6,398.93,2393.58
2122,1144,16,3,309.52,928.56
2123,1887,4,1,332.84,332.84
2124,1867,12,6,405.22,2431.32
2125,1739,25,3,346.93,1040.79
2126,604,15,3,492.13,1476.39
2127,1711,18,7,233.15,1632.05
2128,497,7,4,313.44,1253.76
2129,115,24,3,82.31,246.93
2130,241,23,3,205.83,617.49
2131,774,24,1,82.31,82.31
2132,1426,14,6,32.64,195.84
2133,111,23,2,205.83,411.66
2134,1358,19,2,444.21,888.42
2135,977,20,3,292.08,876.24
2136,62,5,6,149.06,894.36
2137,290,3,4,370.62,1482.48
2138,158,1,10,398.93,3989.3
2139,1703,14,3,32.64,97.92
2140,1568,6,8,335.29,2682.32
2141,1523,5,9,149.06,1341.54
2142,1431,10,8,125.09,1000.72
2143,843,24,6,82.31,493.86
2144,910,21,1,361.99,361.99
2145,588,4,3,332.84,998.52
2146,123,21,1,361.99,361.99
2147,1238,25,3,346.93,1040.79
2148,1031,6,1,335.29,335.29
2149,812,14,8,32.64,261.12
2150,1135,23,5,205.83,1029.15
2151,1883,19,9,444.21,3997.89
2152,627,23,4,205.83,823.32
2153,868,6,5,335.29,1676.45
2154,1993,3,9,370.62,3335.58
2155,774,5,4,149.06,596.24
2156,821,20,1,292.08,292.08
2157,449,13,3,82.2,246.6
2158,1685,24,9,82.31,740.79
2159,1240,3,8,370.62,2964.96
2160,978,11,7,162.11,1134.77
2161,1695,13,3,82.2,246.6
2162,112,12,7,405.22,2836.54
2163,399,9,2,476.48,952.96
2164,214,3,6,370.62,2223.72
2165,1236,25,6,346.93,2081.58
2166,58,8,5,55.76,278.8
2167,334,18,2,233.15,466.3
2168,134,7,10,313.44,3134.4
2169,23,25,5,346.93,1734.65
2170,385,18,4,233.15,932.6
2171,1308,2,4,480.32,1921.28
2172,552,3,10,370.62,3706.2
2173,1157,2,10,480.32,4803.2
2174,1619,16,1,309.52,309.52
2175,99,11,2,162.11,324.22
2176,1933,10,1,125.09,125.09
2177,731,25,5,346.93,1734.65
2178,1964,13,9,82.2,739.8
2179,400,11,7,162.11,1134.77
2180,1487,12,3,405.22,1215.66
2181,1440,22,2,198.15,396.3
2182,679,14,9,32.64,293.76
2183,207,17,3,386.56,1159.68
2184,49,19,7,444.21,3109.47
2185,977,19,1,444.21,444.21
2186,595,6,3,335.29,1005.87
2187,1398,15,2,492.13,984.26
2188,1813,21,2,361.99,723.98
2189,1952,23,4,205.83,823.32
2190,1812,7,3,313.44,940.32
2191,1575,23,3,205.83,617.49
2192,1974,17,9,386.56,3479.04
2193,1493,20,9,292.08,2628.72
2194,1906,25,6,346.93,2081.58
2195,917,5,6,149.06,894.36
2196,596,12,10,405.22,4052.2
2197,1753,14,1,32.64,32.64
2198,1825,23,7,205.83,1440.81
2199,490,7,10,313.44,3134.4
2200,1243,3,3,370.62,1111.86
2201,1162,21,8,361.99,2895.92
2202,200,1,3,398.93,1196.79
2203,1570,10,9,125.09,1125.81
2204,1777,3,8,370.62,2964.96
2205,193,15,6,492.13,2952.78
2206,348,10,3,125.09,375.27
2207,140,9,10,476.48,4764.8
2208,745,12,2,405.22,810.44
2209,146,6,8,335.29,2682.32
2210,529,16,5,309.52,1547.6
2211,1563,15,3,492.13,1476.39
2212,1925,4,10,332.84,3328.4
2213,1000,2,6,480.32,2881.92
2214,1760,10,7,125.09,875.63
2215,838,20,3,292.08,876.24
2216,903,12,9,405.22,3646.98
2217,1731,20,6,292.08,1752.48
2218,766,3,7,370.62,2594.34
2219,1037,15,5,492.13,2460.65
2220,1797,22,1,198.15,198.15
2221,1272,21,1,361.99,361.99
2222,1518,8,9,55.76,501.84
2223,17,5,2,149.06,298.12
2224,596,13,3,82.2,246.6
2225,1168,13,2,82.2,164.4
2226,457,13,8,82.2,657.6
2227,1371,3,6,370.62,2223.72
2228,955,15,9,492.13,4429.17
2229,1844,15,2,492.13,984.26
2230,176,6,2,335.29,670.58
2231,1879,13,7,82.2,575.4
2232,409,13,6,82.2,493.2
2233,133,11,6,162.11,972.66
2234,1238,16,4,309.52,1238.08
2235,1439,24,8,82.31,658.48
2236,235,9,8,476.48,3811.84
2237,79,18,3,233.15,699.45
2238,1943,16,3,309.52,928.56
2239,1312,7,6,313.44,1880.64
2240,1164,2,10,480.32,4803.2
2241,1586,13,1,82.2,82.2
2242,1918,12,7,405.22,2836.54
2243,970,7,1,313.44,313.44
2244,434,1,7,398.93,2792.51
2245,553,9,3,476.48,1429.44
2246,172,5,2,149.06,298.12
2247,561,13,2,82.2,164.4
2248,611,23,8,205.83,1646.64
2249,1785,14,9,32.64,293.76
2250,439,22,5,198.15,990.75
2251,377,2,2,480.32,960.64
2252,1833,14,6,32.64,195.84
2253,1973,25,5,346.93,1734.65
2254,337,7,6,313.44,1880.64
2255,1930,14,8,32.64,261.12
2256,974,18,3,233.15,699.45
2257,1978,23,7,205.83,1440.81
2258,727,23,10,205.83,2058.3
2259,797,1,9,398.93,3590.37
2260,1604,20,4,292.08,1168.32
2261,160,24,10,82.31,823.1
2262,1263,5,6,149.06,894.36
2263,1361,24,6,82.31,493.86
2264,30,5,8,149.06,1192.48
2265,1913,5,8,149.06,1192.48
2266,1771,11,2,162.11,324.22
2267,1623,22,7,198.15,1387.05
2268,539,17,1,386.56,386.56
2269,923,5,8,149.06,1192.48
2270,1309,19,2,444.21,888.42
2271,75,7,4,313.44,1253.76
2272,861,23,9,205.83,1852.47
2273,1586,6,10,335.29,3352.9
2274,774,7,6,313.44,1880.64
2275,430,7,10,313.44,3134.4
2276,1957,1,6,398.93,2393.58
2277,1667,12,1,405.22,405.22
2278,619,10,9,125.09,1125.81
2279,1678,4,8,332.84,2662.72
2280,1329,15,7,492.13,3444.91
2281,841,12,6,405.22,2431.32
2282,1697,18,7,233.15,1632.05
2283,1072,25,6,346.93,2081.58
2284,233,6,8,335.29,2682.32
2285,878,12,3,405.22,1215.66
2286,1133,20,3,292.08,876.24
2287,1112,14,7,32.64,228.48
2288,584,22,7,198.15,1387.05
2289,1299,10,10,125.09,1250.9
2290,1921,4,2,332.84,665.68
2291,1651,4,2,332.84,665.68
2292,1331,1,10,398.93,3989.3
2293,1910,14,2,32.64,65.28
2294,1017,24,10,82.31,823.1
2295,1899,18,2,233.15,466.3
2296,1298,15,9,492.13,4429.17
2297,1191,2,5,480.32,2401.6
2298,1745,14,4,32.64,130.56
2299,457,25,8,346.93,2775.44
2300,1130,13,2,82.2,164.4
2301,401,16,2,309.52,619.04
2302,719,15,7,492.13,3444.91
2303,1860,21,7,361.99,2533.93
2304,16,12,4,405.22,1620.88
2305,1040,10,5,125.09,625.45
2306,1802,22,5,198.15,990.75
2307,630,14,4,32.64,130.56
2308,9,14,1,32.64,32.64
2309,32,1,3,398.93,1196.79
2310,1619,12,9,405.22,3646.98
2311,1680,24,10,82.31,823.1
2312,651,11,3,162.11,486.33
2313,1965,19,7,444.21,3109.47
2314,496,18,7,233.15,1632.05
2315,395,20,7,292.08,2044.56
2316,1697,2,10,480.32,4803.2
2317,879,5,7,149.06,1043.42
2318,1492,6,7,335.29,2347.03
2319,1852,11,9,162.11,1458.99
2320,325,14,4,32.64,130.56
2321,204,23,3,205.83,617.49
2322,1033,4,10,332.84,3328.4
2323,1607,13,5,82.2,411.0
2324,1715,18,3,233.15,699.45
2325,1943,11,4,162.11,648.44
2326,191,3,1,370.62,370.62
2327,896,1,10,398.93,3989.3
2328,314,1,10,398.93,3989.3
2329,1450,18,2,233.15,466.3
2330,1172,13,1,82.2,82.2
2331,1521,24,3,82.31,246.93
2332,930,21,6,361.99,2171.94
2333,383,8,4,55.76,223.04
2334,609,7,9,313.44,2820.96
2335,1722,8,7,55.76,390.32
2336,1578,9,1,476.48,476.48
2337,564,3,3,370.62,1111.86
2338,1285,1,10,398.93,3989.3
2339,1776,4,2,332.84,665.68
2340,941,20,2,292.08,584.16
2341,220,5,5,149.06,745.3
2342,537,6,2,335.29,670.58
2343,159,16,6,309.52,1857.12
2344,1870,7,7,313.44,2194.08
2345,207,16,1,309.52,309.52
2346,848,3,8,370.62,2964.96
2347,1965,21,2,361.99,723.98
2348,431,22,7,198.15,1387.05
2349,769,11,8,162.11,1296.88
2350,1656,6,3,335.29,1005.87
2351,612,1,3,398.93,1196.79
2352,1351,19,10,444.21,4442.1
2353,1751,2,2,480.32,960.64
2354,1999,11,6,162.11,972.66
2355,992,20,10,292.08,2920.8
2356,1120,1,3,398.93,1196.79
2357,1069,24,5,82.31,411.55
2358,1898,4,4,332.84,1331.36
2359,1242,1,9,398.93,3590.37
2360,48,17,9,386.56,3479.04
2361,1559,5,4,149.06,596.24
2362,1776,12,2,405.22,810.44
2363,1841,7,1,313.44,313.44
2364,671,5,4,149.06,596.24
2365,171,24,3,82.31,246.93
2366,549,9,8,476.48,3811.84
2367,409,3,6,370.62,2223.72
2368,1451,18,5,233.15,1165.75
2369,957,24,8,82.31,658.48
2370,894,17,7,386.56,2705.92
2371,1889,7,5,313.44,1567.2
2372,355,7,5,313.44,1567.2
